Time (s);Linear Acceleration x (m/s^2);speed (m/s)
1.173868801;0.06420163065;0.000638217771404
1.184052082;0.09743928909;0.000653783245567
1.193738332;0.04831489176;0.000943821313948
1.20412901;0.005682967603;0.000502024482883
1.213592291;-0.008698862046;5.37795193410863E-05
1.223559062;-0.04643845186;-8.66995659730733E-05
1.233532655;0.03008155525;-0.000463158218402
1.243444218;0.0351312384;0.000298155229998
1.25338651;0.009682662785;0.000349285030494
1.263320155;0.01404087245;9.61841347609018E-05
1.273276301;0.07124602795;0.00013979297608
1.283234374;0.04128993303;0.000709473147286
1.293194843;0.007681503892;0.000411267097957
1.303118489;0.06014480442;7.62285253718307E-05
1.313044322;-0.0890802592;0.000596987284491
1.322996353;0.1220881119;-0.000886529501046
1.332979218;-0.02707982436;0.001218789139203
1.342891249;0.03537351638;-0.000268416058531
1.352868072;-0.07533571869;0.000352915311811
1.362782812;0.0769591853;-0.000746934063524
1.372724166;0.05782095343;0.000765078504619
1.383116926;0.009793184698;0.000600919291969
1.392578124;-0.004746094346;9.26552594783471E-05
1.402672551;0.03333118558;-4.79091029108101E-05
1.412576718;-0.05443733558;0.000330117628292
1.422477239;0.074076958;-0.000538957984094
1.432428072;0.068801485;0.000737127438206
1.442345676;-0.004218049347;0.000682345882842
1.452651718;-0.03331402317;-4.34713937282549E-05
1.462253958;0.01887869835;-0.000319889245844
1.472202395;-0.01108133048;0.000187813541177
1.482149114;-0.07546953857;-0.000110222880431
1.492067968;0.05813749135;-0.000748571334523
1.502025572;0.005200169981;0.000578910116417
1.51193927;0.06257241219;5.15529147403002E-05
1.521897083;0.005018383265;0.000623084379547
1.531903593;0.01848525554;5.0216502325055E-05
1.541794895;-0.02812093496;0.000182843245093
1.55181651;0.04312894493;-0.000281817183609
1.562240468;0.01609621197;0.000449574310535
1.571728801;-0.01174612343;0.00015272621921
1.581685468;-0.004769124091;-0.000116952239533
1.591693853;0.04345548153;-4.77312300155036E-05
1.601482135;0.004124931991;0.000425354507661
1.611412708;0.04715587199;4.09629382566613E-05
1.621441041;-0.0146388486;0.000472894787221
1.63135776;0.05136802793;-0.00014516934805
1.641369374;0.02731487155;0.000514276867576
1.651249478;-0.01243907958;0.000269873771661
1.66114453;0.02971119434;-0.000123085339276
1.671132187;0.03937276453;0.000296745218128
1.68105302;0.01038304716;0.00039061062165
1.690975833;-0.04185295478;0.000103029035339
1.700948593;-0.0257171765;-0.000417389473312
1.710909791;-0.02529200912;-0.000256173887117
1.720892864;-0.00439606607;-0.000252491973362
1.730793228;-0.03850450367;-4.35226542610492E-05
1.741198958;0.02285144478;-0.000400667468974
1.750762551;0.009999595582;0.000218541917338
1.760648333;-0.004572801292;9.88538220118152E-05
1.770950051;0.04354319721;-4.71077093802197E-05
1.780491041;-0.1053499728;0.000415445209149
1.790506562;0.02873706818;-0.001055134864928
1.80037401;0.05629526079;0.000283561525939
1.810304999;0.03900434077;0.000559067615658
1.820277031;0.01586064696;0.000388952534297
1.830260676;-0.06979224086;0.000158347068719
1.840170312;-0.003601960838;-0.000691615702547
1.850109218;0.03377380967;-3.57995501845629E-05
1.860049739;0.05164752901;0.000335729264275
1.870050989;0.01198167354;0.000516539849511
1.879959947;0.0213970542;0.000118725899878
1.889904531;0.01018156856;0.000212784802844
1.899849583;-0.04212097451;0.000101256228771
1.909778958;0.09686308354;-0.000418234951275
1.920182239;-0.00792657584;0.001007693876593
1.929657343;-0.04196742922;-7.51051304478879E-05
1.939603906;0.0157122761;-0.000417431678685
1.949606926;-0.0056091398;0.000157170212074
1.959518697;-0.0160734579;-5.55965092045862E-05
1.959518697;0.02350711823;0
1.969258124;-0.06792604923;0.000228945861981
1.979433645;-0.08233690262;-0.000691182940387
1.988931041;-0.1645485163;-0.000781986169596
1.999685312;-0.2626277208;-0.001769599336938
2.008822916;-0.3946169019;-0.002399788112093
2.019303229;-0.4264830351;-0.004135708647002
2.02874552;-0.4486453533;-0.004026976923977
2.039044687;-0.3282470703;-0.004620673417411
2.048637864;-0.2060290575;-0.003148932245119
2.058983593;-0.1186023951;-0.00213152079502
2.068540156;-0.1046962738;-0.001133431260724
2.07900802;0.05693244934;-0.001095946355445
2.088407499;0.08905386925;0.00053513536199
2.098754791;0.09310936928;0.00092146638886
2.108298333;-0.007395982742;0.000888593176317
2.118660624;-0.2818076611;-7.66393254035809E-05
2.128200312;-0.2718634605;-0.002688357162904
2.138697812;-0.2710214853;-0.002853886676599
2.148099218;-0.2483166456;-0.002547983018028
2.158434531;-0.3121112585;-0.002566430255386
2.167980104;-0.1832020283;-0.002979280802134
2.178766562;-0.0419216156;-0.001976100983773
2.187877604;0.1751915216;-0.000381949600439
2.198425833;0.2948684692;0.001847960288695
2.207745625;0.1095528603;0.002748112800302
2.218111927;0.003847002983;0.001135658034834
2.227661562;-0.06665587425;3.67374743315627E-05
2.237994479;-0.1926568747;-0.000688749616188
2.247556302;-0.3234481215;-0.001842150935615
2.25805177;-0.3373740315;-0.003394739408863
2.267461145;-0.267002821;-0.003174478777645
2.277808125;-0.1079819202;-0.002762672848831
2.287328229;-0.1460416317;-0.001027999110424
2.297667083;-0.1702010632;-0.001509903108068
2.307216197;-0.1454117298;-0.001625269355418
2.317721041;-0.01911091805;-0.001527527537319
2.327169635;0.005206108093;-0.000180571305622
2.337428802;0.1915966272;5.34103323461366E-05
2.347007447;0.2546583414;0.001835236075146
2.357796614;0.2774354219;0.002747551373308
2.367020052;0.1689683199;0.002558908412898
2.377798541;0.9377251863;0.001821223177391
2.386791979;-1.443697453;0.008433373324027
2.397127864;-2.977334023;-0.014921890849001
2.406674531;-0.1195545793;-0.028423616465353
2.417020572;2.744391918;-0.001236916579176
2.426635416;1.291947722;0.02638690016643
2.437108072;-0.8940005898;0.01353012406249
2.446473385;-0.8320835829;-0.008372595345662
2.456789895;-0.5255924463;-0.008584198603824
2.466356041;-0.7882624865;-0.005027894077803
2.476737447;-0.9241425395;-0.008183272906926
2.486249895;-0.2876241803;-0.008790857851582
2.496753072;0.4933899641;-0.003020967675171
2.506210468;0.9740092754;0.004666184272919
2.516603802;0.5717115402;0.01012320371833
2.526030156;-0.5128417015;0.00538915536381
2.536919062;-0.9012053609;-0.005584285080514
2.54594802;-0.2998366356;-0.008136945352941
2.556455312;0.5504214168;-0.003150471082547
2.565924687;0.5448179841;0.005212146803711
2.576180416;-0.07828497887;0.005587505599256
2.585733125;-0.3933210373;-0.000747833622216
2.596115833;-0.3995914459;-0.004083737480543
2.605667552;-0.4526005387;-0.003816785206041
2.616116927;-0.6185925007;-0.004729392754078
2.625504427;-0.4391226768;-0.005807037100321
2.635862968;-0.01761341095;-0.004548670251663
2.645452239;-0.04785627127;-0.000168899770834
2.655748541;0.09873127937;-0.00049274262159
2.665299323;-0.03861236572;0.000942960925844
2.675794323;-0.007786095142;-0.000405236778231
2.685184739;-0.09491556883;-7.31146723989626E-05
2.695557083;-0.1477788687;-0.00098449693086
2.705190416;-0.1969519854;-0.00142360305255
2.715900885;-0.05761224031;-0.002109448134115
2.724960729;-0.007941305637;-0.000521957909699
2.735457968;0.2812643647;-8.33617832436344E-05
2.744857291;0.5022881627;0.002643694612205
2.755172708;0.3977248073;0.005181311852414
2.764760989;0.03645199537;0.003813497213063
2.775067604;-0.1451084018;0.00037569668226
2.784610677;-0.02760577202;-0.001384780071291
2.795152343;-0.06879794598;-0.000291010828307
2.804499844;-0.2798547745;-0.000643088868846
2.814828073;-0.2497881055;-0.002890404197779
2.824380781;-0.1156286597;-0.002386152833715
2.834721823;0.03580486774;-0.001195720826361
2.844279323;-0.02651423216;0.000342205023425
2.854789896;-0.272162199;-0.000278679772657
2.864172239;-0.2885589004;-0.002553519102652
2.874494114;-0.1413473487;-0.002978468900066
2.884067396;0.04461830854;-0.001353158029057
2.894888958;-0.03514057398;0.000482839792201
2.903929219;0.005028665066;-0.000317679960469
2.914447708;0.02503156662;5.28939581814045E-05
2.923955781;0.05412268639;0.000238001962727
2.934197708;0.06420534849;0.00055432060305
2.943747186;0.2542012334;0.000613127562888
2.954068957;0.02736991644;0.002623806919072
2.96363578;0.007974386215;0.000261843146106
2.974123957;-0.02088558674;8.36367740892804E-05
2.983516352;-0.01538056135;-0.000196165680469
2.993854685;-0.2648261189;-0.000159009364963
3.003456195;-0.3939151466;-0.00254273062888
3.014108488;-0.354172647;-0.004196099558721
3.023518541;-0.06102526188;-0.00333278337942
3.033788332;-0.06417053938;-0.000626716685228
3.043190988;-0.1697574258;-0.000603373507125
3.05353078;-0.2176683545;-0.001755256473227
3.063108123;-0.07727384567;-0.002084684491292
3.073880311;0.0322214365;-0.00083240839304
3.083016717;0.1403612494;0.000294388125767
3.093598853;0.07377046347;0.001485321830281
3.102832655;0.08046150208;0.00068118185313
3.11325104;0.03979891539;0.000838278906348
3.122746665;0.008901417255;0.00037791557595
3.133130571;0.001388847828;9.24314800426975E-05
3.142746978;-0.03036767244;1.33557259751137E-05
3.153128748;0.07958292961;-0.000315270190707
3.162548644;0.1551943421;0.000749662920302
3.172824165;0.1266354918;0.00159470272133
3.182432134;0.01926875114;0.001216709879514
3.192760571;-0.04414218664;0.000199016082218
3.202314998;-0.145958066;-0.000421753299872
3.21281755;-0.053781569;-0.001532932177984
3.222208332;0.003690421581;-0.000505050990097
3.23253604;0.05047345161;3.81135964854653E-05
3.242117238;0.03082478046;0.000483596133619
3.252904269;0.0303735137;0.00033250786239
3.261998905;0.0392921567;0.000276236051143
3.272464478;0.0105740428;0.000411214934271
3.281878748;0.02911561728;9.95468939107578E-05
3.292213123;0.0008864402771;0.000300891707328
3.301772811;0.03401362896;8.4740924797099E-06
3.312099686;0.09909427166;0.000351254494566
3.321665155;0.0364806056;0.000947883183641
3.33262703;-0.05851852894;0.000399895838512
3.341599582;-0.04417175055;-0.000525060543878
3.351861717;-0.06392627954;-0.00045329646733
3.361453905;-0.09772270918;-0.000613192891488
3.371779373;0.1153261662;-0.001009032706511
3.381358123;0.005309522152;0.001104680514488
3.391872759;0.06603902578;5.58276927622162E-05
3.401225311;0.03292262554;0.000617633422637
3.411566978;0.01062661409;0.0003404748301
3.421124217;-0.08678865433;0.000101561090619
3.431961613;-0.1121431589;-0.000940563015281
3.441012082;-0.1229518652;-0.001014948183187
3.451506561;-0.1007823944;-0.001290315767352
3.460913176;-0.1116592288;-0.000948021182899
3.471247551;-0.05153232813;-0.00115392834263
3.480800728;0.02171939611;-0.000492297451848
3.491155155;0.004092514515;0.000224891901505
3.500801248;0.1097527742;3.94767756155407E-05
3.511187707;0.0914940834;0.001139942689365
3.520553123;-0.05520987511;0.00085688015258
3.530927342;-0.133248806;-0.000572759335354
3.540479894;-0.1114665866;-0.001272866148253
3.55085453;-0.128400445;-0.001156425262137
3.560361301;-0.1068634987;-0.001220673626913
3.570858019;0.01669800282;-0.001121716010347
3.58026729;0.1004705429;0.000157116033692
3.590634998;0.1172276139;0.001041649251389
3.60011729;0.286255002;0.001111586465463
3.610935571;0.194934845;0.003096787049292
3.620011092;0.1817743182;0.001769135279429
3.630528332;0.08892595768;0.001911764130346
3.639924426;-0.112077415;0.000835556657401
3.65062479;-0.09391254187;-0.001199269136679
3.659827603;-0.1674918532;-0.000864259561184
3.670119842;-0.1419438124;-0.001723866183687
3.679722759;-0.136361897;-0.001363074649141
3.69021354;-0.06482023001;-0.001430542798172
3.699602082;0.08732581139;-0.000608567451899
3.70995604;0.1010326147;0.000904167783448
3.719557446;-0.0129635334;0.000970055152976
3.729829426;0.02008062601;-0.000133161155814
3.73937578;0.09949326515;0.000191696764433
3.749892759;0.1160570979;0.001046368580224
3.759269478;0.01044601202;0.001088234794964
3.769580467;0.04755175114;0.000107708715032
3.779157707;0.097884655;0.000455414533088
3.789965988;0.1788058281;0.001057964856828
3.799113644;0.1743842363;0.001635654206254
3.809552134;0.1139271259;0.001820308106775
3.818931196;-0.01693475246;0.001068529577298
3.828064113;-0.1797404885;-0.000154663688633
3.839238749;-0.141323626;-0.00200853453345
3.848792238;-0.08449500799;-0.001350133706431
3.859130624;-0.07654726505;-0.000873542007674
3.870230103;-0.056458354;-0.00084963476093
3.877832342;0.01536768675;-0.000429209900655
3.888644738;-0.05043780804;0.000166161514745
3.89894479;0.013412714;-0.000519512045578
3.908515155;0.06620532274;0.000128364568621
3.918950988;0.1662657857;0.000690907691826
3.928531353;0.08884060383;0.001592886914018
3.938719842;0.06621319056;0.000905151514875
3.948520988;0.1543713808;0.000648965147804
3.958592915;0.2129100561;0.001554817278307
3.968590051;0.07048076391;0.002128490786599
3.978826092;0.1418070793;0.000721443989094
3.988184738;0.002923488617;0.001327122255463
3.998318228;-0.0977358222;2.96251426654829E-05
4.007918801;-0.02267360687;-0.000938319895746
4.018254478;0.02196198702;-0.000234347077033
4.027819947;0.2093538642;0.000210076706018
4.038156092;0.2780976295;0.002163911896682
4.047862915;0.1964861155;0.002699444466276
4.058037134;-0.005845785141;0.001999092769556
4.067582134;-0.1197974682;-5.57980191708458E-05
4.07797703;-0.06128185987;-0.001245282223002
4.087485676;-0.08183979988;-0.000582707511725
4.097864738;-0.09614187479;-0.000849420357022
4.107539999;-0.1735834479;-0.000930197731623
4.117732655;-0.1657458544;-0.001769276371739
4.127264426;-0.3451996148;-0.00157985152834
4.137610988;-0.2419958711;-0.003571629216904
4.147579061;-0.2384209037;-0.002412232508824
4.157489947;0.01789134741;-0.002362962396588
4.167189738;-0.01349723339;0.000173542330585
4.177401561;0.1107154489;-0.000137831358368
4.187024999;0.1459633112;0.001065463258131
4.197271092;0.06687480211;0.001495553661143
4.206829426;-0.08234715462;0.000639211694751
4.217167967;0.004093706608;-0.000851349434272
4.226883697;0.1306581497;3.97733481025435E-05
4.237066874;-0.0122743845;0.001330515064888
4.246575728;-0.0732806325;-0.00011671533015
4.256957811;-0.0521928668;-0.000760805608908
4.266504322;-0.03148406744;-0.000498259777028
4.276839634;-0.04319763184;-0.000325397660021
4.286553749;-0.0879907012;-0.000419626763421
4.297093853;-0.02865475416;-0.000927431141681
4.306280884;0.04036271572;-0.000263252114765
4.316603436;0.0555126667;0.000416646231881
4.326604582;-0.07776683569;0.000555190284516
4.336516561;-0.06962674856;-0.000770823242256
4.346231457;-0.03125703335;-0.000676416621079
4.356405936;-0.09440499544;-0.000318024029422
4.365961301;-0.1385927498;-0.000902074189253
4.376313853;-0.2034410834;-0.001434788649127
4.38585479;-0.1352379024;-0.001941018559931
4.39621953;-0.01522707939;-0.001401705696521
4.405896561;-0.05954027176;-0.000147352919297
4.416095572;-0.09610122442;-0.000607251886623
4.425675259;0.05197250843;-0.00092061965026
4.435992186;0.09600913525;0.000536196575479
4.445585676;0.1233308911;0.00092106267893
4.455883488;0.17938447;0.00127003833034
4.465698072;0.1056870818;0.001760583949111
4.476139634;0.1804252267;0.001103538217214
4.485356822;0.2276365161;0.001663013234437
4.495630936;0.8713605404;0.002338763516974
4.505703436;0.9302862287;0.008776779043179
4.515616249;1.36912632;0.009221753421578
4.525275207;1.934301615;0.013224333621575
4.535430415;2.317202568;0.019643235235062
4.544999634;2.06036377;0.022173818840553
4.555352447;1.880795717;0.021330560822785
4.56484953;2.169154406;0.017862073030394
4.575231249;3.650746107;0.022519551510703
4.58480078;4.971307278;0.034935928044067
4.595185832;5.058470726;0.051627284590009
4.604613124;3.460213661;0.047687680607453
4.615045259;1.439988017;0.036097416040397
4.624597499;-0.2945668697;0.013755111135508
4.634940884;-1.892132998;-0.003046818541552
4.644444322;-4.325905323;-0.017981768634248
4.654795363;-6.834358692;-0.044777623360491
4.664317134;-9.21412468;-0.065075198397085
4.67469677;-10.60038853;-0.095639260237014
4.684750051;-10.15878677;-0.10656868460127
4.694573905;-8.842580795;-0.099798438045616
4.704153228;-7.221617222;-0.084705937588899
4.71445802;-5.405250549;-0.07441726337633
4.724004947;-3.371096611;-0.051603532408011
4.734369061;-1.429830074;-0.034938429581417
4.743916926;0.2987342477;-0.013651824519492
4.754256718;1.382244349;0.003088849984494
4.763886301;3.06481123;0.013310436684977
4.774148436;5.305179119;0.031451506591775
4.784472395;7.441597939;0.054770451712212
4.794014999;9.903821945;0.071012222259093
4.803577134;10.40842533;0.094701682454056
4.813933124;10.3960247;0.107789548633225
4.823492655;9.342167854;0.099381120396414
4.83383578;8.383708954;0.096627209884907
4.843401249;6.93266964;0.080194108104509
4.853714218;5.187218666;0.071496407084562
4.863672707;3.477981091;0.051656860025954
4.873593332;0.4936840534;0.034503746160903
4.88316729;-3.358473539;0.004726510392521
4.893574843;-7.654863834;-0.034953491356238
4.903034269;-10.56821346;-0.072410617977801
4.913676978;-11.01173496;-0.112474420504662
4.922934842;-10.58389473;-0.101945144663729
4.933398124;-9.411227226;-0.110742275218303
4.942838592;-7.755459785;-0.088846389467784
4.953147238;-5.590964794;-0.079948289490797
4.962709529;-2.695785046;-0.053462432330983
4.973054998;0.5080301762;-0.027889160624058
4.982633227;3.089048862;0.004866029366554
4.993015467;4.957401752;0.032071246657012
5.002570102;6.163554668;0.047366164288719
5.012845519;7.023844719;0.063333094415996
5.022395936;7.036736012;0.067080646009697
5.032721821;6.349101067;0.072660526835273
5.042731873;5.266001701;0.063554831833927
5.052605519;3.988881826;0.051994636631072
5.062216196;2.603438377;0.038335854820854
5.072491977;0.7434995174;0.026752362609049
5.082076248;-2.120138168;0.007125900863131
5.092383748;-5.515947342;-0.021853324166659
5.102016613;-8.253394127;-0.053134376092597
5.112279113;-9.862796783;-0.084700457228334
5.121861092;-10.04697704;-0.094505111655974
5.132191248;-9.517982483;-0.10378684015162
5.141780259;-8.621112823;-0.091268038727295
5.152137498;-7.058191299;-0.089290925953777
5.161655206;-5.107584476;-0.067177803792021
5.172006196;-3.140582085;-0.052868555835232
5.181577238;-0.6342571378;-0.030058643039983
5.191888279;1.610654712;-0.006539851352398
5.201440623;3.50209403;0.015385527874245
5.211782081;4.978116989;0.036216758323296
5.221796092;5.556952477;0.049850918287133
5.23169354;5.538426399;0.05499964817958
5.241289061;4.521666527;0.053144086818557
5.251664217;4.806767941;0.046912995597605
5.261103071;4.051506519;0.045370380806979
5.271462863;3.270770788;0.041972764823484
5.280999477;2.706972837;0.031192078487632
5.291327967;2.263643503;0.027958941877226
5.300922498;1.284649611;0.021718597762483
5.311265519;0.3999011517;0.013287157904215
5.320770207;-1.324915051;0.003800935677749
5.331101456;-3.516415596;-0.013688027295729
5.340614217;-5.876986027;-0.03345082114142
5.351009009;-7.175787449;-0.061090047337574
5.360558696;-7.772900581;-0.068526524116477
5.370885884;-7.868640423;-0.080272205605294
5.380419946;-7.304484844;-0.07502010564859
5.390843748;-6.483314514;-0.076140503725857
5.400794894;-4.128628254;-0.064516409292731
5.410645259;-3.459259987;-0.040668495251213
5.420239165;-2.987778425;-0.03318781514484
5.430558123;-2.345378399;-0.030830760080881
5.440095311;-2.075015068;-0.022368314722403
5.450472707;-1.404458284;-0.021533253066603
5.459976561;-0.7513841391;-0.013347766480227
5.470332186;-0.09796738625;-0.007781052375467
5.479925415;0.6472818851;-0.000939823570828
5.490215102;1.190269232;0.006660327998449
5.499777967;1.29245007;0.01138238397927
5.510104061;1.314308643;0.013345960913126
5.519667915;0.7111575603;0.012569855972591
5.529995571;0.2202982903;0.007344590644577
5.539574477;-0.4950178862;0.002110216614745
5.549896561;-1.056233406;-0.005109616202859
5.559428592;-1.224550009;-0.010068049569228
5.569814216;-1.503508687;-0.012717715962671
5.579792653;-1.48411274;-0.015002666712182
5.589646768;-1.374544144;-0.014624617612925
5.599274424;-1.410501599;-0.013233638175247
5.609555257;-1.2217592;-0.014501131385553
5.619108069;-1.046389699;-0.01167123594687
5.629459944;-0.2131509185;-0.010832095365335
5.639007081;0.2241667509;-0.002034981020595
5.649373227;0.3747762442;0.002323745268175
5.658917862;-0.07160067558;0.00357710245756
5.669246143;-0.1411921382;-0.00073951189718
5.678804477;-0.2111483216;-0.00134956161509
5.689132133;-0.5924868584;-0.002180667230462
5.6986813;-1.043839216;-0.005657755956167
5.709018279;-1.203512192;-0.010790144055168
5.718600206;-1.231755972;-0.011531965967353
5.728917185;-1.177524328;-0.012708000496249
5.738451144;-1.012236714;-0.011226468664654
5.748806873;-0.7074468732;-0.010482449094035
5.758786873;-0.683506012;-0.007060319794536
5.768740675;-0.1386304796;-0.006803483509258
5.778281196;-0.172198683;-0.001322607001864
5.788555414;-0.4147998393;-0.001769206808455
5.798135414;-0.4966483712;-0.003973782460494
5.80845406;-0.5674439073;-0.005124738728889
5.818024164;-0.4899330735;-0.005430497207027
5.828362758;-0.476251483;-0.005065219134089
5.837953019;-0.5351163745;-0.004567376023607
5.848265154;-0.2057923228;-0.005518192294554
5.857803279;0.06357580423;-0.001962872898907
5.868139008;0.257820338;0.000657102283478
5.877690258;0.2013379633;0.002462506503323
5.888026977;0.1549625993;0.002081173950664
5.897762758;0.1257850528;0.001508681929976
5.908032133;0.1898445487;0.001291733876598
5.917462341;0.200199306;0.001790273581907
5.927778279;0.359736979;0.002065243628339
5.93780531;0.4081792235;0.003607093840279
5.947732185;0.08437484503;0.004051944129281
5.957380831;-0.03097176552;0.000814103010999
5.967591248;-0.236002475;-0.000316234641185
5.977159112;-0.2901104987;-0.002258039584463
5.987502706;-0.2064610422;-0.00300078521369
5.997102029;-0.1043237448;-0.001981886230995
6.007384789;-0.1988964379;-0.00107273603008
6.017103904;-0.2845999002;-0.001933097353041
6.027279998;-0.3314174712;-0.002896115336826
6.036809894;-0.3469616771;-0.003158374033119
6.047164581;-0.4693965316;-0.003592679567365
6.056684894;-0.290396601;-0.004468801901947
6.067069216;-0.07918867469;-0.00301557181249
6.076766352;0.1922144592;-0.000767903348129
6.086940414;0.2712243199;0.001955601825197
6.096504842;0.079562217;0.002594105479533
6.106843383;0.02063798904;0.000822557242505
6.116841196;-0.01425796747;0.000206334755118
6.126726196;-0.03643703461;-0.000140940008441
6.136419008;-0.009160906076;-0.000353177326312
6.146639737;0.04827773571;-9.36311383972518E-05
6.156194373;0.1309071779;0.000461276191613
6.166524269;0.2216340303;0.001352257533361
6.176070206;0.09670448303;0.0021157044903
6.186430935;-0.007073581219;0.001001928941759
6.19613156;-0.09789195657;-6.86181588125667E-05
6.206657081;-0.04140898585;-0.001030363844609
6.215911664;-0.06739860773;-0.000383222896495
6.226178539;-0.1572630107;-0.000691973080738
6.235844529;-0.1557858884;-0.001520102688796
6.246125467;-0.05323007703;-0.001601625059915
6.255809894;-0.0825663209;-0.000515502795201
6.265974217;-0.05991491675;-0.000839230754549
6.275517967;-0.1305836439;-0.000571812986733
6.285852862;-0.1760772765;-0.001349568248424
6.295862289;-0.07515901327;-0.001762432645486
6.305754529;0.02006286383;-0.00074349099743
6.315466717;0.1339476109;0.000194854305335
